 PDBe Fold v2.59. (src3) 14 Apr 2014 result file.

                   RESULT SUMMARY

   ##      Q-score      P-score     Z-score   RMSD    Nalgn Nsse Ngaps Seq-%     Nmd Nres-Q Nsse-Q Nres-T Nsse-T Query Target
    1           1       105.1       30.94     0.000   317   25    0           1    0    317     25    317     25    PDB 1xov:A  PDB 1xov:A
    2      0.3825        24.5       15.99     0.547   131   13    2      0.7405    0    317     25    137     13    PDB 1xov:A  PDB 6hx0:A
    3      0.2849       8.659       11.18     1.712   129   13    3      0.2248    0    317     25    139     14    PDB 1xov:A  PDB 6s4s:H
    4      0.2835       7.706       10.78     1.725   128   13    4      0.2188    0    317     25    137     14    PDB 1xov:A  PDB 6s4s:J
    5       0.281        8.41       11.08     1.760   129   13    3      0.2248    0    317     25    139     14    PDB 1xov:A  PDB 6s3y:H
    6      0.2798       8.189       10.98     1.720   128   13    4      0.2188    0    317     25    139     14    PDB 1xov:A  PDB 6s4s:C
    7      0.2797        9.46        11.5     1.751   129   13    3      0.2248    0    317     25    140     14    PDB 1xov:A  PDB 6s4s:A
    8      0.2759       7.991        10.9     1.769   128   13    4      0.2188    0    317     25    139     14    PDB 1xov:A  PDB 6s3y:C
    9      0.2756       9.057       10.82     1.822   128   13    4      0.2188    0    317     25    137     13    PDB 1xov:A  PDB 6s3y:J
   10      0.2745       9.122       10.84     1.787   128   13    4      0.2188    0    317     25    139     13    PDB 1xov:A  PDB 6s4s:D
   11      0.2739       7.865       10.84     1.793   128   13    4      0.2188    0    317     25    139     14    PDB 1xov:A  PDB 6s4s:G
   12      0.2735       9.105       10.84     1.798   128   13    4      0.2188    0    317     25    139     13    PDB 1xov:A  PDB 6s3y:A
   13      0.2731       9.267        10.9     1.804   128   13    4      0.2266    0    317     25    139     13    PDB 1xov:A  PDB 6s4s:L
   14      0.2726       7.629       10.74     1.811   128   13    4      0.2188    0    317     25    139     14    PDB 1xov:A  PDB 6s4s:B
   15      0.2709       9.057       10.82     1.831   128   13    4      0.2188    0    317     25    139     13    PDB 1xov:A  PDB 6s3y:G
   16      0.2703       9.316       10.92     1.863   128   13    4      0.2188    0    317     25    138     13    PDB 1xov:A  PDB 6s3y:E
   17      0.2697       8.978       10.78     1.846   128   13    4      0.2188    0    317     25    139     13    PDB 1xov:A  PDB 6s3y:D
   18      0.2683       8.769        10.7     1.863   128   13    4      0.2188    0    317     25    139     13    PDB 1xov:A  PDB 6s3y:L
   19      0.2677       8.581       10.63     1.895   128   13    4      0.2188    0    317     25    138     13    PDB 1xov:A  PDB 6s3y:I
   20      0.2675       8.485       10.59     1.874   128   13    4      0.2188    0    317     25    139     13    PDB 1xov:A  PDB 6s4s:E
   21      0.2672       8.675       10.67     1.878   128   13    4      0.2188    0    317     25    139     13    PDB 1xov:A  PDB 6s4s:K
   22      0.2671       8.702       10.68     1.878   128   13    4      0.2188    0    317     25    139     13    PDB 1xov:A  PDB 6s4s:I
   23      0.2659        7.48       10.68     1.869   128   13    4      0.2188    0    317     25    140     14    PDB 1xov:A  PDB 6s3y:B
   24      0.2643       8.608       10.65     1.914   128   13    4      0.2188    0    317     25    139     13    PDB 1xov:A  PDB 6s3y:K
   25      0.2631       8.561       10.63     1.877   127   13    4      0.2283    0    317     25    139     13    PDB 1xov:A  PDB 6s4s:F
   26      0.2521       9.608       11.04     1.692   121   13    6      0.2314    0    317     25    139     13    PDB 1xov:A  PDB 6s3y:F
   27    0.002941          -0   1.907e-06    10.939    65   13   14     0.03077    0    317     25    317     14    PDB 1xov:A  PDB 6thj:A
