 PDBe Fold v2.59. (src3) 14 Apr 2014 result file.

                   RESULT SUMMARY

   ##      Q-score      P-score     Z-score   RMSD    Nalgn Nsse Ngaps Seq-%     Nmd Nres-Q Nsse-Q Nres-T Nsse-T Query Target
    1           1       62.59       23.81     0.000   212   15    0           1    0    212     15    212     15    PDB 7agl:A  PDB 7ago:A
    2           1       62.59       23.81     0.000   212   15    0           1    0    212     15    212     15    PDB 7agl:A  PDB 7agl:A
    3      0.9684       37.91       18.46     0.455   212   15    0      0.6557    0    212     15    214     15    PDB 7agl:A  PDB 4m6g:A
    4      0.9448       36.63       18.14     0.551   210   15    0      0.6524    0    212     15    213     15    PDB 7agl:A  PDB 4lq6:A
    5      0.8293       27.92       15.88     0.517   183   12    2      0.6393    0    212     15    185     12    PDB 7agl:A  PDB 4m6i:A
    6      0.8198       27.83       15.85     0.655   186   12    1      0.6398    0    212     15    190     12    PDB 7agl:A  PDB 4m6h:A
    7       0.769       24.47       14.85     0.527   171   12    2      0.6316    0    212     15    174     12    PDB 7agl:A  PDB 4m6i:B
    8       0.717       23.19       14.45     0.489   159   12    2      0.6289    0    212     15    162     12    PDB 7agl:A  PDB 4m6h:B
    9      0.6528       17.12        12.4     1.307   175   12    7      0.2114    0    212     15    186     12    PDB 7agl:A  PDB 4rn7:A
   10      0.6317       17.17       12.95     1.290   169   12    6      0.2899    0    212     15    180     13    PDB 7agl:A  PDB 5emi:A
   11      0.6199       16.12       12.03     1.523   172   12    6      0.2733    0    212     15    179     12    PDB 7agl:A  PDB 1jwq:A
   12      0.5105       13.22       10.65     1.419   173    9    9       0.237    0    212     15    226     13    PDB 7agl:A  PDB 3ne8:A
   13      0.5034       11.54        10.2     1.815   162   11    9      0.1852    0    212     15    180     11    PDB 7agl:A  PDB 3qay:C
   14      0.4995       11.46       10.16     1.841   162   11    9      0.1852    0    212     15    180     11    PDB 7agl:A  PDB 3qay:D
   15      0.4971        11.5       10.18     1.816   161   11    9      0.1863    0    212     15    180     11    PDB 7agl:A  PDB 3qay:B
   16      0.4962       11.58       10.21     1.822   161   11   10      0.1863    0    212     15    180     11    PDB 7agl:A  PDB 3qay:A
   17      0.4651       8.767       8.922     2.157   165   10   10      0.1515    0    212     15    182     11    PDB 7agl:A  PDB 3czx:B
   18      0.4617       8.952       9.013     2.180   165   10   12      0.1515    0    212     15    182     11    PDB 7agl:A  PDB 3czx:C
   19      0.4491       8.163       8.629     2.148   161   10   12      0.1553    0    212     15    180     11    PDB 7agl:A  PDB 3czx:D
   20      0.4488        7.48        8.28     2.269   165    9   12      0.1515    0    212     15    182     11    PDB 7agl:A  PDB 3czx:A
   21      0.2448        2.72       5.853     2.412   133    8   10      0.1128    0    212     15    207     15    PDB 7agl:A  PDB 3a9l:A
   22      0.2413       1.569       5.196     2.535   110    8    8     0.08182    0    212     15    138     10    PDB 7agl:A  PDB 3pu6:A
   23      0.2407       2.546       5.816     2.600   136    9   11      0.1103    0    212     15    207     15    PDB 7agl:A  PDB 3a9l:B
