 PDBe Fold v2.59. (src3) 14 Apr 2014 result file.

                   RESULT SUMMARY

   ##      Q-score      P-score     Z-score   RMSD    Nalgn Nsse Ngaps Seq-%     Nmd Nres-Q Nsse-Q Nres-T Nsse-T Query Target
    1           1       96.58       29.65     0.000   348   23    0           1    0    348     23    348     23    PDB 4bin:A  PDB 4bin:A
    2      0.1722    4.82e-07       8.187     1.681   158   11    9      0.1709    0    348     23    317     25    PDB 4bin:A  PDB 1xov:A
    3     0.09993   5.015e-14       6.796     3.084   152   10   12     0.08553    0    348     23    323     19    PDB 4bin:A  PDB 4ihm:A
    4      0.0996          -0       6.706     3.327   158   10   10     0.08228    0    348     23    323     20    PDB 4bin:A  PDB 4gm5:A
    5     0.09632          -0       5.798     2.949   138   10   16      0.1449    0    348     23    289     21    PDB 4bin:A  PDB 2qj8:B
    6     0.08985          -0       4.846     3.397   153   10   14     0.06536    0    348     23    328     25    PDB 4bin:A  PDB 2pe3:C
    7     0.08906          -0       4.914     3.307   144   10   14     0.08333    0    348     23    302     20    PDB 4bin:A  PDB 4mxu:A
    8     0.08884          -0       4.865     3.355   152   10   15     0.06579    0    348     23    332     25    PDB 4bin:A  PDB 2pe3:D
    9     0.08833    6.75e-16       5.332     3.290   143   10   15     0.08392    0    348     23    302     20    PDB 4bin:A  PDB 4mxu:B
   10     0.08816          -0       4.914     3.328   144   10   13     0.08333    0    348     23    303     20    PDB 4bin:A  PDB 4mri:A
   11     0.08757          -0       5.091     3.432   146   10   12      0.1027    0    348     23    303     20    PDB 4bin:A  PDB 3nh4:A
   12     0.08734          -0        4.94     3.465   153   10   13     0.06536    0    348     23    330     25    PDB 4bin:A  PDB 2pe3:A
   13     0.08723          -0       6.688     3.358   150   10   14      0.1467    0    348     23    329     23    PDB 4bin:A  PDB 3cdx:A
   14     0.08693          -0       5.213     3.380   144   10   12     0.07639    0    348     23    302     21    PDB 4bin:A  PDB 4nfr:B
   15     0.08682          -0       4.874     3.406   145   10   13     0.08276    0    348     23    304     20    PDB 4bin:A  PDB 4mri:B
   16     0.08658   8.096e-14       7.224     3.078   142   10   14      0.1479    0    348     23    326     24    PDB 4bin:A  PDB 3cdx:E
   17     0.08653          -0       6.073     3.500   152   10   13      0.1382    0    348     23    325     23    PDB 4bin:A  PDB 3cdx:C
   18     0.08644          -0       5.016     3.354   149   10   16     0.06711    0    348     23    328     25    PDB 4bin:A  PDB 2pe3:B
   19       0.086          -0       5.353     3.415   145   10   12     0.09655    0    348     23    306     21    PDB 4bin:A  PDB 3nh5:A
   20     0.08558          -0       5.213     3.386   143   10   13     0.07692    0    348     23    302     21    PDB 4bin:A  PDB 4nfr:A
   21     0.08523          -0       6.018     3.397   149   10   16      0.1477    0    348     23    328     23    PDB 4bin:A  PDB 3cdx:B
   22     0.08425          -0       5.981     3.528   150   10   13        0.14    0    348     23    322     24    PDB 4bin:A  PDB 3cdx:D
   23     0.08421          -0       5.054     3.405   143   10   13     0.09091    0    348     23    305     21    PDB 4bin:A  PDB 3nfz:A
   24     0.08382          -0       5.447     3.283   145   10   15      0.1448    0    348     23    328     24    PDB 4bin:A  PDB 3cdx:F
   25     0.08344          -0        7.17     3.019   150   10   13     0.07333    0    348     23    385     25    PDB 4bin:A  PDB 3mn8:D
   26     0.07219          -0       5.054     3.855   162   10   15     0.08025    0    348     23    394     22    PDB 4bin:A  PDB 2imo:B
   27     0.07156          -0       3.415     3.890   150   11   16        0.06    0    348     23    337     27    PDB 4bin:A  PDB 1xfo:D
   28     0.06957          -0       3.753     3.755   160   10   16     0.08125    0    348     23    412     25    PDB 4bin:A  PDB 2ek8:A
   29     0.06837          -0        3.18     3.900   144   11   16      0.1181    0    348     23    324     27    PDB 4bin:A  PDB 2wyr:F
   30     0.06781          -0       3.157     3.906   144   11   16      0.1181    0    348     23    326     27    PDB 4bin:A  PDB 2wyr:C
   31     0.06727          -0       3.415     4.042   151   11   14     0.05298    0    348     23    346     27    PDB 4bin:A  PDB 1xfo:A
   32      0.0669          -0       3.936     3.955   150   10   16        0.06    0    348     23    353     22    PDB 4bin:A  PDB 6f3k:A
   33     0.06666          -0       3.268     3.727   141   11   16     0.04255    0    348     23    337     27    PDB 4bin:A  PDB 4x8i:A
   34     0.06574          -0       2.935     3.828   140   11   15      0.1214    0    348     23    326     26    PDB 4bin:A  PDB 2wyr:E
   35     0.06462          -0        2.89     4.153   146   11   18      0.1233    0    348     23    325     27    PDB 4bin:A  PDB 2wyr:K
   36     0.06412          -0         3.1     3.819   141   11   16      0.1135    0    348     23    340     27    PDB 4bin:A  PDB 3kl9:E
   37     0.06383          -0       3.232     4.120   143   10   18     0.02797    0    348     23    319     25    PDB 4bin:A  PDB 1vho:A
   38     0.06354          -0         3.1     3.742   138   11   14      0.1159    0    348     23    337     27    PDB 4bin:A  PDB 3kl9:I
   39     0.06351          -0       2.825     4.265   150   11   19         0.1    0    348     23    337     27    PDB 4bin:A  PDB 3kl9:C
   40     0.06031          -0       2.935     3.970   137   11   14      0.1095    0    348     23    325     27    PDB 4bin:A  PDB 2wyr:G
   41     0.06031          -0        2.13     4.221   139   10   16      0.1007    0    348     23    309     23    PDB 4bin:A  PDB 2gre:G
   42     0.05897          -0       2.973     4.332   141   10   15      0.1064    0    348     23    314     25    PDB 4bin:A  PDB 5ne7:B
   43     0.05776          -0       4.327     4.355   147   11   15     0.08163    0    348     23    346     27    PDB 4bin:A  PDB 1ylo:C
   44     0.05546          -0       1.462     4.547   140   10   15      0.1071    0    348     23    308     23    PDB 4bin:A  PDB 2gre:O
   45     0.05456          -0       2.973     4.716   151   11   19     0.07285    0    348     23    346     27    PDB 4bin:A  PDB 1ylo:B
   46     0.05427          -0       3.478     4.689   150   11   20        0.08    0    348     23    346     27    PDB 4bin:A  PDB 1ylo:E
   47     0.05426          -0       3.478     4.690   150   11   20        0.08    0    348     23    346     27    PDB 4bin:A  PDB 1ylo:A
   48      0.0531          -0       3.549     4.231   130   10   13         0.1    0    348     23    306     25    PDB 4bin:A  PDB 5ne6:A
   49      0.0522          -0       6.293     2.527    97    7    6      0.1237    0    348     23    303     21    PDB 4bin:A  PDB 5dkv:A
   50     0.05118          -0       1.543     5.260   149   10   14      0.1007    0    348     23    306     22    PDB 4bin:A  PDB 2gre:D
   51     0.05064          -0       6.249     2.479    94    7    8      0.1702    0    348     23    298     21    PDB 4bin:A  PDB 5dkv:C
   52     0.05035          -0       6.249     2.604    96    7    8      0.1667    0    348     23    300     21    PDB 4bin:A  PDB 5dkv:B
   53     0.05033          -0       6.162     2.497    94    7    8      0.1702    0    348     23    298     21    PDB 4bin:A  PDB 5dkv:D
   54     0.05004          -0       3.142     4.865   142   10   14      0.1127    0    348     23    319     25    PDB 4bin:A  PDB 5ne7:A
   55      0.0494          -0       5.199     2.967   104    7    8      0.1058    0    348     23    318     23    PDB 4bin:A  PDB 5xz6:A
   56     0.04935          -0       5.648     3.486   104    7   11     0.04808    0    348     23    268     17    PDB 4bin:A  PDB 6h8b:B
   57     0.04884          -0       1.667     4.730   119    7   15     0.08403    0    348     23    239     17    PDB 4bin:A  PDB 5i9t:C
   58     0.04794          -0       3.036     4.903   138   10   13      0.0942    0    348     23    311     25    PDB 4bin:A  PDB 5ne6:B
   59     0.04784          -0       1.699     4.616   116    7   14     0.08621    0    348     23    240     18    PDB 4bin:A  PDB 5i9b:A
   60     0.04681          -0       3.988     2.731    88    7    7       0.125    0    348     23    260     18    PDB 4bin:A  PDB 3vdq:A
