 PDBe Fold v2.59. (src3) 14 Apr 2014 result file.

                   RESULT SUMMARY

   ##      Q-score      P-score     Z-score   RMSD    Nalgn Nsse Ngaps Seq-%     Nmd Nres-Q Nsse-Q Nres-T Nsse-T Query Target
    1           1       45.64       20.29     0.000   182   11    0           1    0    182     11    182     11    PDB 3czx:A  PDB 3czx:A
    2      0.9782       27.11       15.56     0.315   180   11    0           1    0    182     11    180     11    PDB 3czx:A  PDB 3czx:D
    3      0.9554       25.84       15.18     0.463   180   11    0           1    0    182     11    182     11    PDB 3czx:A  PDB 3czx:C
    4      0.9554       25.67       15.12     0.463   180   11    0           1    0    182     11    182     11    PDB 3czx:A  PDB 3czx:B
    5      0.5784       6.903        7.78     1.961   164   10    8      0.2378    0    182     11    179     12    PDB 3czx:A  PDB 1jwq:A
    6      0.5771       8.351       8.537     1.869   162   10    8      0.1852    0    182     11    180     13    PDB 3czx:A  PDB 5emi:A
    7      0.5666          -0  1.798e+308     0.000   137    6    4           1    0    182     11    182      9    PDB 3czx:A  PDB 6tne:A
    8      0.5531       6.875       7.762     2.021   165    8    8      0.2121    0    182     11    186     12    PDB 3czx:A  PDB 4rn7:A
    9      0.5091       7.518       8.114     1.944   156    8    9      0.1282    0    182     11    185     12    PDB 3czx:A  PDB 4m6i:A
   10      0.4925       7.283       7.984     2.088   159    8    9      0.1258    0    182     11    190     12    PDB 3czx:A  PDB 4m6h:A
   11       0.474       6.511       7.557     2.053   151    9    9      0.2318    0    182     11    180     11    PDB 3czx:A  PDB 3qay:C
   12      0.4699       6.278       7.445     2.061   148    8    8      0.1284    0    182     11    174     12    PDB 3czx:A  PDB 4m6i:B
   13      0.4684       6.697       7.407     2.216   154    8    7      0.2143    0    182     11    180     11    PDB 3czx:A  PDB 3qay:D
   14      0.4677       6.699       7.407     2.180   153    8    8      0.2157    0    182     11    180     11    PDB 3czx:A  PDB 3qay:B
   15      0.4673       6.793       7.463     2.223   154    8    7      0.2208    0    182     11    180     11    PDB 3czx:A  PDB 3qay:A
   16      0.4622       7.229       8.151     2.045   162    8   10      0.1296    0    182     11    213     15    PDB 3czx:A  PDB 4lq6:A
   17      0.4596       7.388       8.261     2.126   164    9   10       0.128    0    182     11    214     15    PDB 3czx:A  PDB 4m6g:A
   18      0.4216       5.788       7.163     2.143   137    9    8      0.1241    0    182     11    162     12    PDB 3czx:A  PDB 4m6h:B
   19      0.4122       4.947       6.634     2.297   164    7    6      0.1646    0    182     11    226     13    PDB 3czx:A  PDB 3ne8:A
   20      0.3893   1.441e-11       4.215     1.380   125    6    8       0.976    0    182     11    182     11    PDB 3czx:A  PDB 7szl:A
   21      0.2512      0.5293       3.619     3.035   113    6   11     0.09735    0    182     11    138     10    PDB 3czx:A  PDB 3pu6:A
   22      0.2483          -0       2.138     2.988   128    7    8      0.8984    0    182     11    182     14    PDB 3czx:A  PDB 7brd:A
   23      0.2416       1.854       5.984     2.491   124    8   10       0.129    0    182     11    207     15    PDB 3czx:A  PDB 3a9l:B
   24      0.2373          -0       2.057     3.030   126    7    8      0.8968    0    182     11    182     13    PDB 3czx:A  PDB 7brd:B
   25      0.2327     0.03508        3.07     3.195   121    8   13      0.1074    0    182     11    162     10    PDB 3czx:A  PDB 1cfz:E
   26      0.2285     0.06685       3.183     3.589   128    8   10      0.1094    0    182     11    162     10    PDB 3czx:A  PDB 1cfz:A
   27      0.2276      0.1079       3.276     3.555   127    8   11      0.1102    0    182     11    162     10    PDB 3czx:A  PDB 1cfz:C
   28      0.2275     0.01672       2.958     3.459   125    8   12       0.104    0    182     11    162     10    PDB 3czx:A  PDB 1cfz:B
   29      0.2234     0.01734       2.976     3.317   121    8   11      0.1074    0    182     11    162     10    PDB 3czx:A  PDB 1cfz:D
   30      0.2234          -0      0.9321     4.028   144    8   12      0.9028    0    182     11    182     11    PDB 3czx:A  PDB 7b3n:A
   31      0.2219     0.06163       3.164     3.584   126    8   11       0.127    0    182     11    162     10    PDB 3czx:A  PDB 1cfz:F
