 PDBe Fold v2.59. (src3) 14 Apr 2014 result file.

                   RESULT SUMMARY

   ##      Q-score      P-score     Z-score   RMSD    Nalgn Nsse Ngaps Seq-%     Nmd Nres-Q Nsse-Q Nres-T Nsse-T Query Target
    1           1       49.88       21.22     0.000   197   12    0           1    0    197     12    197     12    PDB 7rag:B  PDB 7rag:B
    2      0.7283       15.08       11.51     1.203   176   11    7       0.358    0    197     12    186     12    PDB 7rag:B  PDB 4rn7:A
    3      0.6865        14.8        11.4     1.298   170   11    7      0.3235    0    197     12    180     13    PDB 7rag:B  PDB 5emi:A
    4      0.6768        13.3        10.8     1.468   172   11    6      0.3605    0    197     12    179     12    PDB 7rag:B  PDB 1jwq:A
    5      0.6519       18.08       12.63     1.396   170   11    6      0.2059    0    197     12    185     12    PDB 7rag:B  PDB 4m6i:A
    6      0.6311       18.08       12.63     1.418   170   11    6      0.2059    0    197     12    190     12    PDB 7rag:B  PDB 4m6h:A
    7      0.5992       17.19        12.2     1.342   157   10    6      0.2038    0    197     12    174     12    PDB 7rag:B  PDB 4m6i:B
    8      0.5957       17.67        12.6     1.423   175   11    7         0.2    0    197     12    213     15    PDB 7rag:B  PDB 4lq6:A
    9      0.5932       17.72       12.61     1.508   177   11    6      0.1977    0    197     12    214     15    PDB 7rag:B  PDB 4m6g:A
   10      0.5624        16.3       11.86     1.299   146   10    5      0.2055    0    197     12    162     12    PDB 7rag:B  PDB 4m6h:B
   11       0.549       10.44       9.681     1.684   160    9   10      0.2313    0    197     12    180     11    PDB 7rag:B  PDB 3qay:C
   12      0.5476       10.29       9.612     1.693   160    9   10      0.2313    0    197     12    180     11    PDB 7rag:B  PDB 3qay:D
   13      0.5471       10.33       9.629     1.696   160    9   10      0.2313    0    197     12    180     11    PDB 7rag:B  PDB 3qay:B
   14       0.543       10.15       9.543     1.722   160    9   10      0.2313    0    197     12    180     11    PDB 7rag:B  PDB 3qay:A
   15      0.5399       12.36       10.26     1.485   173    9    8      0.3064    0    197     12    226     13    PDB 7rag:B  PDB 3ne8:A
   16      0.5009       6.892       7.858     1.910   158    9   10      0.2152    0    197     12    180     11    PDB 7rag:B  PDB 3czx:D
